426;812;76;
423;812;72;
423;812;73;
426;812;74;
420;812;73;
425;812;72;
428;812;72;
421;812;71;
424;812;74;
423;812;73;
419;812;74;
427;812;74;
415;812;73;
424;812;72;
417;812;75;
424;812;75;
422;812;76;
433;812;75;
420;812;72;
424;812;70;
418;812;73;
423;812;72;
417;812;76;
423;812;73;
422;812;73;
424;812;76;
423;812;73;
428;812;74;
429;812;69;
426;812;74;
426;812;70;
423;812;75;
427;812;72;
428;812;72;
418;812;77;
420;812;74;
420;812;71;
423;812;71;
431;812;73;
429;812;73;
424;812;72;
427;812;75;
415;812;72;
427;812;73;
431;812;72;
423;812;75;
424;812;71;
427;812;73;
418;812;73;
423;812;73;
426;812;75;
429;812;75;
425;812;73;
419;812;71;
423;812;71;
422;812;73;
430;812;71;
423;812;73;
428;812;72;
424;812;73;
427;812;71;
426;812;72;
421;812;70;
421;812;73;
422;812;72;
423;812;73;
422;812;72;
419;812;75;
426;812;72;
424;812;73;
423;812;73;
426;812;72;
429;812;72;
423;812;72;
423;812;75;
429;812;72;
424;812;73;
424;812;72;
419;812;90;
380;812;97;
339;812;106;
306;812;105;
275;812;97;
233;812;90;
200;812;91;
165;812;91;
131;812;91;
106;812;87;
91;812;88;
72;812;85;
53;812;90;
40;812;87;
41;812;89;
41;812;88;
41;812;86;
38;812;87;
39;812;88;
40;812;87;
38;812;84;
38;812;87;
37;812;87;
39;812;86;
40;812;84;
39;812;91;
37;812;85;
40;812;88;
38;812;86;
34;812;86;
39;812;85;
37;812;86;
37;812;89;
38;812;87;
37;812;91;
39;812;91;
36;812;88;
37;812;87;
38;812;89;
41;812;89;
36;812;87;
37;812;90;
40;812;84;
39;812;91;
36;812;87;
38;812;85;
36;812;86;
38;812;87;
38;812;89;
38;812;86;
38;812;89;
38;812;86;
38;812;88;
40;812;89;
39;812;87;
37;812;89;
36;812;89;
39;812;89;
37;812;86;
39;812;86;
39;812;89;
38;812;89;
40;812;86;
38;812;87;
40;812;87;
37;812;88;
38;812;86;
39;812;88;
38;812;90;
41;812;89;
39;812;86;
38;812;86;
40;812;86;
39;812;88;
37;812;87;
39;812;86;
36;812;88;
40;812;90;
39;812;85;
37;812;84;
37;812;88;
40;812;88;
37;812;84;
37;812;85;
38;812;87;
39;812;88;
37;812;87;
38;812;87;
41;812;83;
41;812;86;
41;812;87;
37;812;87;
38;812;87;
40;812;86;
40;812;86;
38;812;86;
41;812;88;
40;812;83;
39;812;86;
41;812;83;
38;812;87;
40;812;83;
41;812;90;
41;812;88;
40;812;85;
38;812;86;
38;812;89;
38;812;87;
40;812;88;
40;812;85;
38;812;87;
39;812;86;
38;812;88;
39;812;86;
42;812;84;
41;812;84;
42;812;88;
40;812;85;
44;812;85;
38;812;85;
40;812;87;
38;812;87;
40;812;85;
37;812;84;
38;812;86;
41;812;86;
43;812;84;
40;812;85;
40;812;87;
41;812;87;
41;812;86;
39;812;86;
42;812;87;
37;812;87;
37;812;87;
38;812;89;
41;812;84;
38;812;89;
38;812;88;
38;812;87;
39;812;89;
36;812;83;
40;812;86;
39;812;86;
40;812;86;
40;812;86;
41;812;87;
40;812;87;
38;812;86;
36;812;88;
38;812;85;
39;812;90;
37;812;86;
39;812;91;
38;812;88;
40;812;88;
40;812;88;
40;812;87;
37;812;87;
41;812;86;
39;812;89;
39;812;87;
40;812;89;
39;812;86;
37;812;85;
39;812;87;
38;812;88;
39;812;87;
39;812;86;
40;812;89;
39;812;89;
38;812;85;
41;812;90;
39;812;88;
36;812;87;
37;812;88;
39;812;84;
39;812;85;
39;812;86;
39;812;86;
40;812;88;
38;812;87;
38;812;90;
38;812;89;
40;812;89;
37;812;86;
37;812;88;
37;812;86;
40;812;89;
39;812;87;
40;812;86;
41;812;86;
42;812;86;
43;812;86;
42;812;90;
40;812;86;
