59;61;154;
64;61;160;
61;61;157;
65;61;155;
62;61;158;
63;61;154;
63;61;155;
62;61;156;
62;61;155;
65;61;156;
61;61;153;
63;61;156;
64;61;152;
65;61;161;
62;61;156;
63;61;158;
62;61;159;
64;61;156;
63;61;157;
65;61;158;
64;61;158;
63;61;157;
63;61;150;
63;61;156;
64;61;152;
64;61;155;
64;61;155;
65;61;152;
64;61;155;
64;61;158;
63;61;154;
64;61;157;
62;61;155;
62;61;156;
64;61;154;
63;61;153;
66;61;156;
61;61;159;
64;61;158;
66;61;157;
62;61;159;
62;61;158;
64;61;159;
67;61;154;
67;61;153;
64;61;159;
62;61;159;
63;61;161;
65;61;155;
63;61;155;
66;61;159;
64;61;154;
62;61;158;
63;61;156;
64;61;160;
66;61;156;
64;61;159;
63;61;155;
61;61;158;
64;61;154;
64;61;154;
66;61;157;
64;61;152;
63;61;154;
67;61;160;
62;61;158;
65;61;155;
66;61;155;
63;61;156;
66;61;162;
63;61;163;
65;61;161;
65;61;158;
65;61;154;
65;61;154;
63;61;152;
65;61;161;
64;61;159;
65;61;160;
64;61;159;
65;61;158;
64;61;155;
64;61;155;
65;61;158;
61;61;162;
64;61;155;
67;61;158;
66;61;157;
66;61;158;
63;61;159;
65;61;162;
63;61;156;
62;61;159;
65;61;158;
60;61;156;
62;61;159;
64;61;160;
65;61;157;
67;61;152;
65;61;157;
65;61;165;
67;61;157;
64;61;159;
63;61;162;
64;61;158;
65;61;159;
63;61;155;
65;61;151;
66;61;159;
63;61;159;
64;61;157;
63;61;156;
66;61;155;
66;61;156;
63;61;160;
64;61;158;
68;61;161;
63;61;161;
66;61;157;
63;61;157;
64;61;157;
63;61;160;
64;61;161;
63;61;164;
64;61;158;
62;61;156;
62;61;161;
65;61;159;
64;61;158;
65;61;157;
66;61;157;
60;61;158;
68;61;154;
63;61;160;
63;61;158;
64;61;160;
63;61;153;
64;61;154;
65;61;160;
61;61;154;
63;61;155;
63;61;153;
61;61;154;
65;61;158;
65;61;156;
64;61;160;
62;61;159;
65;61;159;
66;61;162;
65;61;159;
62;61;154;
64;61;159;
64;61;156;
64;61;161;
63;61;158;
64;61;157;
66;61;154;
66;61;157;
63;61;152;
64;61;153;
68;61;156;
66;61;154;
65;61;165;
66;61;156;
62;61;156;
63;61;157;
66;61;161;
64;61;153;
63;61;158;
64;61;156;
63;61;156;
63;61;153;
63;61;154;
63;61;159;
66;61;158;
65;61;157;
64;61;157;
64;61;156;
60;61;155;
63;61;157;
64;61;162;
63;61;161;
64;61;157;
66;61;154;
68;61;160;
64;61;162;
63;61;156;
62;61;161;
63;61;158;
65;61;157;
61;61;158;
63;61;157;
64;61;157;
61;61;153;
66;61;159;
63;61;154;
63;61;157;
63;61;156;
60;61;158;
63;61;160;
61;61;159;
64;61;156;
65;61;155;
63;61;159;
65;61;154;
64;61;160;
62;61;155;
65;61;156;
64;61;156;
64;61;159;
63;61;150;
63;61;157;
64;61;164;
66;61;157;
63;61;154;
63;61;155;
64;61;159;
63;61;156;
64;61;158;
65;61;159;
63;61;160;
59;61;159;
64;61;162;
63;61;159;
65;61;160;
63;61;155;
62;61;152;
60;61;156;
62;61;159;
63;61;157;
64;61;156;
60;61;156;
62;61;157;
64;61;161;
61;61;158;
63;61;157;
63;61;157;
61;61;158;
63;61;160;
62;61;160;
63;61;158;
62;61;152;
62;61;158;
61;61;160;
66;61;155;
66;61;160;
62;61;153;
68;61;160;
62;61;159;
64;61;164;
63;61;157;
64;61;157;
65;61;156;
61;61;157;
65;61;157;
64;61;156;
63;61;157;
65;61;156;
65;61;155;
61;61;162;
62;61;160;
64;61;158;
63;61;153;
63;61;156;
64;61;153;
62;61;156;
63;61;155;
64;61;158;
64;61;158;
62;61;157;
61;61;161;
65;61;162;
63;61;158;
62;61;158;
62;61;153;
62;61;156;
62;61;159;
64;61;159;
64;61;160;
66;61;155;
63;61;157;
64;61;154;
63;61;160;
66;61;160;
